Principal;TimeStamp;Valid;Rule;Support;Confidence;Lift;Count
72588650000100;201412;;{01321743000126,04558234000100} => {72588650000100};0,010416667;1;47,21311475;30
1321743000126;201412;;{04558234000100,15715620000184} => {01321743000126};0,010416667;1;45,71428571;30
15715620000184;201412;;{01321743000126,04558234000100} => {15715620000184};0,010416667;1;46,4516129;30
1321743000126;201412;;{15715620000184,72588650000100} => {01321743000126};0,021180556;1;45,71428571;61
15715620000184;201412;;{01321743000126,72588650000100} => {15715620000184};0,021180556;1;46,4516129;61
15715620000184;201412;;{13146946000102,72588650000100} => {15715620000184};0,010763889;1;46,4516129;31
72588650000100;201412;;{13146946000102,15715620000184} => {72588650000100};0,010763889;1;47,21311475;31
1321743000126;201412;;{13146946000102,72588650000100} => {01321743000126};0,010763889;1;45,71428571;31
72588650000100;201412;;{01321743000126,13146946000102} => {72588650000100};0,010763889;1;47,21311475;31
1321743000126;201412;;{13146946000102,15715620000184} => {01321743000126};0,010763889;1;45,71428571;31
15715620000184;201412;;{01321743000126,13146946000102} => {15715620000184};0,010763889;1;46,4516129;31
1321743000126;201412;;{05613242000174,15715620000184,72588650000100} => {01321743000126};0,012847222;1;45,71428571;37
15715620000184;201412;;{01321743000126,05613242000174,72588650000100} => {15715620000184};0,012847222;1;46,4516129;37
72588650000100;201412;;{01321743000126,05613242000174,15715620000184} => {72588650000100};0,012847222;1;47,21311475;37
1321743000126;201412;;{07548828000128,15715620000184,72588650000100} => {01321743000126};0,010069444;1;45,71428571;29
15715620000184;201412;;{01321743000126,07548828000128,72588650000100} => {15715620000184};0,010069444;1;46,4516129;29
72588650000100;201412;;{01321743000126,07548828000128,15715620000184} => {72588650000100};0,010069444;1;47,21311475;29
1321743000126;201412;;{06091637000117,15715620000184,72588650000100} => {01321743000126};0,010416667;1;45,71428571;30
15715620000184;201412;;{01321743000126,06091637000117,72588650000100} => {15715620000184};0,010416667;1;46,4516129;30
72588650000100;201412;;{01321743000126,06091637000117,15715620000184} => {72588650000100};0,010416667;1;47,21311475;30
1321743000126;201412;;{04558234000100,15715620000184,72588650000100} => {01321743000126};0,010416667;1;45,71428571;30
15715620000184;201412;;{01321743000126,04558234000100,72588650000100} => {15715620000184};0,010416667;1;46,4516129;30
72588650000100;201412;;{01321743000126,04558234000100,15715620000184} => {72588650000100};0,010416667;1;47,21311475;30
1321743000126;201412;;{13146946000102,15715620000184,72588650000100} => {01321743000126};0,010763889;1;45,71428571;31
15715620000184;201412;;{01321743000126,13146946000102,72588650000100} => {15715620000184};0,010763889;1;46,4516129;31
72588650000100;201412;;{01321743000126,13146946000102,15715620000184} => {72588650000100};0,010763889;1;47,21311475;31
1321743000126;201501;;{72588650000100} => {01321743000126};0,014170997;1;70,56666667;30
72588650000100;201501;;{01321743000126} => {72588650000100};0,014170997;1;70,56666667;30
15715620000184;201501;;{72588650000100} => {15715620000184};0,014170997;1;68,29032258;30
15715620000184;201501;;{01321743000126} => {15715620000184};0,014170997;1;68,29032258;30
7586061000121;201501;;{11333352000185} => {07586061000121};0,013226264;1;75,60714286;28
11333352000185;201501;;{07586061000121} => {11333352000185};0,013226264;1;75,60714286;28
6957510000138;201501;;{03961467000196} => {06957510000138};0,01228153;1;78,40740741;26
1321743000126;201501;;{05613242000174,72588650000100} => {01321743000126};0,010392064;1;70,56666667;22
72588650000100;201501;;{01321743000126,05613242000174} => {72588650000100};0,010392064;1;70,56666667;22
15715620000184;201501;;{05613242000174,72588650000100} => {15715620000184};0,010392064;1;68,29032258;22
72588650000100;201501;;{05613242000174,15715620000184} => {72588650000100};0,010392064;1;70,56666667;22
15715620000184;201501;;{01321743000126,05613242000174} => {15715620000184};0,010392064;1;68,29032258;22
1321743000126;201501;;{05613242000174,15715620000184} => {01321743000126};0,010392064;1;70,56666667;22
15715620000184;201501;;{01321743000126,72588650000100} => {15715620000184};0,014170997;1;68,29032258;30
1321743000126;201501;;{15715620000184,72588650000100} => {01321743000126};0,014170997;1;70,56666667;30
72588650000100;201501;;{01321743000126,15715620000184} => {72588650000100};0,014170997;1;70,56666667;30
15715620000184;201501;;{01321743000126,05613242000174,72588650000100} => {15715620000184};0,010392064;1;68,29032258;22
1321743000126;201501;;{05613242000174,15715620000184,72588650000100} => {01321743000126};0,010392064;1;70,56666667;22
72588650000100;201501;;{01321743000126,05613242000174,15715620000184} => {72588650000100};0,010392064;1;70,56666667;22
72588650000100;201502;;{05613242000174} => {72588650000100};0,013406157;1;64,96774194;27
15715620000184;201502;;{05613242000174} => {15715620000184};0,013406157;1;64,96774194;27
1321743000126;201502;;{05613242000174} => {01321743000126};0,013406157;1;61,03030303;27
15715620000184;201502;;{72588650000100} => {15715620000184};0,015392254;1;64,96774194;31
72588650000100;201502;;{15715620000184} => {72588650000100};0,015392254;1;64,96774194;31
1321743000126;201502;;{72588650000100} => {01321743000126};0,015392254;1;61,03030303;31
1321743000126;201502;;{15715620000184} => {01321743000126};0,015392254;1;61,03030303;31
17930162000121;201502;;{13440815000133} => {17930162000121};0,012909633;1;61,03030303;26
6957510000138;201502;;{03961467000196} => {06957510000138};0,01142006;1;83,91666667;23
7586061000121;201502;;{11333352000185} => {07586061000121};0,018867925;1;53;38
11333352000185;201502;;{07586061000121} => {11333352000185};0,018867925;1;53;38
15715620000184;201502;;{05613242000174,72588650000100} => {15715620000184};0,013406157;1;64,96774194;27
72588650000100;201502;;{05613242000174,15715620000184} => {72588650000100};0,013406157;1;64,96774194;27
1321743000126;201502;;{05613242000174,72588650000100} => {01321743000126};0,013406157;1;61,03030303;27
72588650000100;201502;;{01321743000126,05613242000174} => {72588650000100};0,013406157;1;64,96774194;27
1321743000126;201502;;{05613242000174,15715620000184} => {01321743000126};0,013406157;1;61,03030303;27
15715620000184;201502;;{01321743000126,05613242000174} => {15715620000184};0,013406157;1;64,96774194;27
1321743000126;201502;;{15715620000184,72588650000100} => {01321743000126};0,015392254;1;61,03030303;31
15715620000184;201502;;{01321743000126,72588650000100} => {15715620000184};0,015392254;1;64,96774194;31
72588650000100;201502;;{01321743000126,15715620000184} => {72588650000100};0,015392254;1;64,96774194;31
7586061000121;201502;;{02309765000133,11333352000185} => {07586061000121};0,01142006;1;53;23
11333352000185;201502;;{02309765000133,07586061000121} => {11333352000185};0,01142006;1;53;23
761025000108;201502;;{10752963000103,10828286000151} => {00761025000108};0,010923535;1;13,98611111;22
1321743000126;201502;;{05613242000174,15715620000184,72588650000100} => {01321743000126};0,013406157;1;61,03030303;27
15715620000184;201502;;{01321743000126,05613242000174,72588650000100} => {15715620000184};0,013406157;1;64,96774194;27
72588650000100;201502;;{01321743000126,05613242000174,15715620000184} => {72588650000100};0,013406157;1;64,96774194;27
16403724000116;201502;;{06177718000134,09554630000182,10752963000103} => {16403724000116};0,010923535;1;20,55102041;22
16403724000116;201502;;{06177718000134,08459500000106,10752963000103} => {16403724000116};0,010427011;1;20,55102041;21
15715620000184;201503;;{01321743000126} => {15715620000184};0,011002962;1;84,39285714;26
72588650000100;201503;;{01321743000126} => {72588650000100};0,011002962;1;87,51851852;26
6957510000138;201503;;{03961467000196} => {06957510000138};0,011426153;1;87,51851852;27
3961467000196;201503;;{06957510000138} => {03961467000196};0,011426153;1;87,51851852;27
11333352000185;201503;;{07586061000121} => {11333352000185};0,021582734;1;46,33333333;51
7586061000121;201503;;{11333352000185} => {07586061000121};0,021582734;1;46,33333333;51
72588650000100;201503;;{01321743000126,15715620000184} => {72588650000100};0,011002962;1;87,51851852;26
15715620000184;201503;;{01321743000126,72588650000100} => {15715620000184};0,011002962;1;84,39285714;26
1321743000126;201503;;{15715620000184,72588650000100} => {01321743000126};0,011002962;1;90,88461538;26
10752963000103;201503;;{08658622000113,16699057000160} => {10752963000103};0,011002962;1;24,1122449;26
11333352000185;201503;;{07586061000121,12957821000108} => {11333352000185};0,011849344;1;46,33333333;28
7586061000121;201503;;{11333352000185,12957821000108} => {07586061000121};0,011849344;1;46,33333333;28
11333352000185;201503;;{07586061000121,10942831000136} => {11333352000185};0,010579771;1;46,33333333;25
7586061000121;201503;;{10942831000136,11333352000185} => {07586061000121};0,010579771;1;46,33333333;25
11333352000185;201503;;{07586061000121,10596399000179} => {11333352000185};0,012695726;1;46,33333333;30
7586061000121;201503;;{10596399000179,11333352000185} => {07586061000121};0,012695726;1;46,33333333;30
11333352000185;201503;;{00761025000108,07586061000121} => {11333352000185};0,011002962;1;46,33333333;26
7586061000121;201503;;{00761025000108,11333352000185} => {07586061000121};0,011002962;1;46,33333333;26
6957510000138;201505;;{03961467000196} => {06957510000138};0,014741036;1;67,83783784;37
3961467000196;201505;;{06957510000138} => {03961467000196};0,014741036;1;67,83783784;37
7586061000121;201505;;{11333352000185} => {07586061000121};0,017928287;1;55,77777778;45
11333352000185;201505;;{07586061000121} => {11333352000185};0,017928287;1;55,77777778;45
7586061000121;201505;;{11333352000185,20483193000196} => {07586061000121};0,014741036;1;55,77777778;37
11333352000185;201505;;{07586061000121,20483193000196} => {11333352000185};0,014741036;1;55,77777778;37
72588650000100;201506;;{15715620000184} => {72588650000100};0,01015625;1;94,81481481;26
2282245000184;201506;;{05897975000188} => {02282245000184};0,0125;1;67,36842105;32
17930162000121;201506;;{13440815000133} => {17930162000121};0,0203125;1;47,40740741;52
3961467000196;201506;;{06957510000138} => {03961467000196};0,01640625;1;60,95238095;42
6957510000138;201506;;{03961467000196} => {06957510000138};0,01640625;1;60,95238095;42
17930162000121;201506;;{13440815000133,13767262000128} => {17930162000121};0,01015625;1;47,40740741;26
13440815000133;201506;;{13767262000128,17930162000121} => {13440815000133};0,01015625;1;49,23076923;26
17930162000121;201506;;{12349852000178,13440815000133} => {17930162000121};0,0109375;1;47,40740741;28
16403724000116;201506;;{06177718000134,10752963000103,10986234000103} => {16403724000116};0,010546875;1;17,65517241;27
3961467000196;201507;;{71959431000128} => {03961467000196};0,013129879;1;49,43859649;37
6957510000138;201507;;{71959431000128} => {06957510000138};0,013129879;1;49,43859649;37
6957510000138;201507;;{03961467000196} => {06957510000138};0,020227111;1;49,43859649;57
3961467000196;201507;;{06957510000138} => {03961467000196};0,020227111;1;49,43859649;57
16403724000116;201507;;{05075962000123,06177718000134} => {16403724000116};0,010290987;1;14,7539267;29
6957510000138;201507;;{03961467000196,71959431000128} => {06957510000138};0,013129879;1;49,43859649;37
3961467000196;201507;;{06957510000138,71959431000128} => {03961467000196};0,013129879;1;49,43859649;37
16403724000116;201507;;{07055987000190,15724019000158} => {16403724000116};0,01100071;1;14,7539267;31
6957510000138;201507;;{03961467000196,10596399000179} => {06957510000138};0,01100071;1;49,43859649;31
3961467000196;201507;;{06957510000138,10596399000179} => {03961467000196};0,01100071;1;49,43859649;31
6957510000138;201507;;{00761025000108,03961467000196} => {06957510000138};0,01100071;1;49,43859649;31
3961467000196;201507;;{00761025000108,06957510000138} => {03961467000196};0,01100071;1;49,43859649;31
10752963000103;201507;;{00761025000108,13303039000120,19225144000174} => {10752963000103};0,01100071;1;21,34848485;31
761025000108;201507;;{10752963000103,11686277000136,19225144000174} => {00761025000108};0,012065295;1;11,84033613;34
16403724000116;201507;;{06177718000134,07055987000190,15724019000158} => {16403724000116};0,010290987;1;14,7539267;29
3961467000196;201508;;{06957510000138} => {03961467000196};0,015417712;1;64,86046512;43
6957510000138;201508;;{03961467000196} => {06957510000138};0,015417712;1;64,86046512;43
79053468000102;201508;;{12384280000168} => {79053468000102};0,015417712;1;58,10416667;43
13440815000133;201508;;{13767262000128,17930162000121} => {13440815000133};0,010397992;1;42,25757576;29
11333352000185;201508;;{18599915000120,20483193000196} => {11333352000185};0,012907852;1;59,34042553;36
11333352000185;201508;;{00761025000108,18599915000120} => {11333352000185};0,010039441;1;59,34042553;28
13440815000133;201508;;{10596399000179,17930162000121} => {13440815000133};0,010397992;1;42,25757576;29
79053468000102;201508;;{10278886000193,12384280000168} => {79053468000102};0,010397992;1;58,10416667;29
79053468000102;201508;;{12384280000168,15724019000158} => {79053468000102};0,010756544;1;58,10416667;30
79053468000102;201508;;{12384280000168,16403724000116} => {79053468000102};0,012190749;1;58,10416667;34
79053468000102;201509;;{12384280000168} => {79053468000102};0,012795276;1;67,73333333;39
3961467000196;201509;;{06957510000138} => {03961467000196};0,01476378;1;67,73333333;45
6957510000138;201509;;{03961467000196} => {06957510000138};0,01476378;1;67,73333333;45
11333352000185;201509;;{18599915000120} => {11333352000185};0,014107612;1;66,26086957;43
13440815000133;201509;;{17930162000121} => {13440815000133};0,026902887;1;37,17073171;82
17930162000121;201509;;{13440815000133} => {17930162000121};0,026902887;1;37,17073171;82
13440815000133;201509;;{12925007000101,17930162000121} => {13440815000133};0,010498688;1;37,17073171;32
17930162000121;201509;;{12925007000101,13440815000133} => {17930162000121};0,010498688;1;37,17073171;32
